n_dimensions,n_samples,n_neigbors,leaf_size,algorithm,score,time_fit,time_predict
8,400,65,100,kd_tree,0.825,0.015000343322753906,0.015000343322753906
8,400,99,100,kd_tree,0.8,0.01499795913696289,0.01499795913696289
8,400,3,2,brute,0.86,0.012000322341918945,0.012000322341918945
8,400,7,2,brute,0.875,0.013000249862670898,0.013000249862670898
8,400,9,2,brute,0.875,0.011999845504760742,0.011999845504760742
8,400,27,2,brute,0.875,0.012000322341918945,0.012000322341918945
8,400,65,2,brute,0.825,0.011999368667602539,0.011999368667602539
8,400,99,2,brute,0.8,0.012001276016235352,0.012001276016235352
8,400,3,30,brute,0.86,0.010998725891113281,0.010998725891113281
8,400,7,30,brute,0.875,0.011001110076904297,0.011001110076904297
8,400,9,30,brute,0.875,0.010999441146850586,0.010999441146850586
8,400,27,30,brute,0.875,0.012000083923339844,0.012000083923339844
8,400,65,30,brute,0.825,0.013000965118408203,0.013000965118408203
8,400,99,30,brute,0.8,0.011999368667602539,0.011999368667602539
8,400,3,100,brute,0.86,0.010001420974731445,0.010001420974731445
8,400,7,100,brute,0.875,0.012001276016235352,0.012001276016235352
8,400,9,100,brute,0.875,0.010998725891113281,0.010998725891113281
8,400,27,100,brute,0.875,0.012999534606933594,0.012999534606933594
8,400,65,100,brute,0.825,0.013001441955566406,0.013001441955566406
8,400,99,100,brute,0.8,0.013999462127685547,0.013999462127685547
8,1000,3,2,ball_tree,0.862,0.03300023078918457,0.03300023078918457
8,1000,7,2,ball_tree,0.89,0.03599882125854492,0.03599882125854492
8,1000,9,2,ball_tree,0.892,0.04199981689453125,0.04199981689453125
8,1000,27,2,ball_tree,0.908,0.039999961853027344,0.039999961853027344
8,1000,65,2,ball_tree,0.92,0.04400062561035156,0.04400062561035156
8,1000,99,2,ball_tree,0.938,0.046999454498291016,0.046999454498291016
8,1000,3,30,ball_tree,0.862,0.031999826431274414,0.031999826431274414
8,1000,7,30,ball_tree,0.89,0.03100132942199707,0.03100132942199707
8,1000,9,30,ball_tree,0.892,0.029999732971191406,0.029999732971191406
8,1000,27,30,ball_tree,0.908,0.032999277114868164,0.032999277114868164
8,1000,65,30,ball_tree,0.92,0.03600049018859863,0.03600049018859863
8,1000,99,30,ball_tree,0.938,0.039000749588012695,0.039000749588012695
8,1000,3,100,ball_tree,0.862,0.0280001163482666,0.0280001163482666
8,1000,7,100,ball_tree,0.89,0.028998613357543945,0.028998613357543945
8,1000,9,100,ball_tree,0.892,0.030002593994140625,0.030002593994140625
8,1000,27,100,ball_tree,0.908,0.03300118446350098,0.03300118446350098
8,1000,65,100,ball_tree,0.92,0.034998416900634766,0.034998416900634766
8,1000,99,100,ball_tree,0.938,0.037999868392944336,0.037999868392944336
8,1000,3,2,kd_tree,0.862,0.04600048065185547,0.04600048065185547
8,1000,7,2,kd_tree,0.89,0.05299687385559082,0.05299687385559082
8,1000,9,2,kd_tree,0.892,0.057003021240234375,0.057003021240234375
8,1000,27,2,kd_tree,0.908,0.0670003890991211,0.0670003890991211
8,1000,65,2,kd_tree,0.92,0.0729973316192627,0.0729973316192627
8,1000,99,2,kd_tree,0.938,0.07700061798095703,0.07700061798095703
8,1000,3,30,kd_tree,0.862,0.029999971389770508,0.029999971389770508
8,1000,7,30,kd_tree,0.89,0.03299903869628906,0.03299903869628906
8,1000,9,30,kd_tree,0.892,0.034999847412109375,0.034999847412109375
8,1000,27,30,kd_tree,0.908,0.03500008583068848,0.03500008583068848
8,1000,65,30,kd_tree,0.92,0.03700709342956543,0.03700709342956543
8,1000,99,30,kd_tree,0.938,0.04099607467651367,0.04099607467651367
8,1000,3,100,kd_tree,0.862,0.03399968147277832,0.03399968147277832
8,1000,7,100,kd_tree,0.89,0.0299985408782959,0.0299985408782959
8,1000,9,100,kd_tree,0.892,0.03000020980834961,0.03000020980834961
8,1000,27,100,kd_tree,0.908,0.031998395919799805,0.031998395919799805
8,1000,65,100,kd_tree,0.92,0.03500032424926758,0.03500032424926758
8,1000,99,100,kd_tree,0.938,0.038002729415893555,0.038002729415893555
8,1000,3,2,brute,0.862,0.03099966049194336,0.03099966049194336
8,1000,7,2,brute,0.89,0.032000064849853516,0.032000064849853516
8,1000,9,2,brute,0.892,0.0319981575012207,0.0319981575012207
8,1000,27,2,brute,0.908,0.03399991989135742,0.03399991989135742
8,1000,65,2,brute,0.92,0.034999847412109375,0.034999847412109375
8,1000,99,2,brute,0.938,0.038002967834472656,0.038002967834472656
8,1000,3,30,brute,0.862,0.030999422073364258,0.030999422073364258
8,1000,7,30,brute,0.89,0.031998395919799805,0.031998395919799805
8,1000,9,30,brute,0.892,0.03199887275695801,0.03199887275695801
8,1000,27,30,brute,0.908,0.03300046920776367,0.03300046920776367
8,1000,65,30,brute,0.92,0.035999298095703125,0.035999298095703125
8,1000,99,30,brute,0.938,0.03600001335144043,0.03600001335144043
8,1000,3,100,brute,0.862,0.03000020980834961,0.03000020980834961
8,1000,7,100,brute,0.89,0.03200054168701172,0.03200054168701172
8,1000,9,100,brute,0.892,0.03199934959411621,0.03199934959411621
8,1000,27,100,brute,0.908,0.03400015830993652,0.03400015830993652
8,1000,65,100,brute,0.92,0.03400015830993652,0.03400015830993652
8,1000,99,100,brute,0.938,0.03800058364868164,0.03800058364868164
8,2000,3,2,ball_tree,0.864,0.0740056037902832,0.0740056037902832
8,2000,7,2,ball_tree,0.886,0.08199334144592285,0.08199334144592285
8,2000,9,2,ball_tree,0.892,0.08500146865844727,0.08500146865844727
8,2000,27,2,ball_tree,0.916,0.08899831771850586,0.08899831771850586
8,2000,65,2,ball_tree,0.928,0.10000061988830566,0.10000061988830566
8,2000,99,2,ball_tree,0.933,0.11000347137451172,0.11000347137451172
8,2000,3,30,ball_tree,0.864,0.06699919700622559,0.06699919700622559
8,2000,7,30,ball_tree,0.886,0.06800293922424316,0.06800293922424316
8,2000,9,30,ball_tree,0.892,0.06799721717834473,0.06799721717834473
8,2000,27,30,ball_tree,0.916,0.07400202751159668,0.07400202751159668
8,2000,65,30,ball_tree,0.928,0.08299827575683594,0.08299827575683594
8,2000,99,30,ball_tree,0.933,0.08800220489501953,0.08800220489501953
8,2000,3,100,ball_tree,0.864,0.06299686431884766,0.06299686431884766
8,2000,7,100,ball_tree,0.886,0.0650026798248291,0.0650026798248291
8,2000,9,100,ball_tree,0.892,0.06499934196472168,0.06499934196472168
8,2000,27,100,ball_tree,0.916,0.06999802589416504,0.06999802589416504
8,2000,65,100,ball_tree,0.928,0.07900023460388184,0.07900023460388184
8,2000,99,100,ball_tree,0.933,0.08499956130981445,0.08499956130981445
8,2000,3,2,kd_tree,0.864,0.10599994659423828,0.10599994659423828
8,2000,7,2,kd_tree,0.886,0.12800097465515137,0.12800097465515137
8,2000,9,2,kd_tree,0.892,0.13699936866760254,0.13699936866760254
8,2000,27,2,kd_tree,0.916,0.18000030517578125,0.18000030517578125
8,2000,65,2,kd_tree,0.928,0.21399855613708496,0.21399855613708496
8,2000,99,2,kd_tree,0.933,0.23600029945373535,0.23600029945373535
8,2000,3,30,kd_tree,0.864,0.06700277328491211,0.06700277328491211
8,2000,7,30,kd_tree,0.886,0.07199740409851074,0.07199740409851074
8,2000,9,30,kd_tree,0.892,0.07500267028808594,0.07500267028808594
8,2000,27,30,kd_tree,0.916,0.08099699020385742,0.08099699020385742
8,2000,65,30,kd_tree,0.928,0.09000301361083984,0.09000301361083984
8,2000,99,30,kd_tree,0.933,0.09699726104736328,0.09699726104736328
8,2000,3,100,kd_tree,0.864,0.06200003623962402,0.06200003623962402
8,2000,7,100,kd_tree,0.886,0.06499981880187988,0.06499981880187988
8,2000,9,100,kd_tree,0.892,0.06600069999694824,0.06600069999694824
8,2000,27,100,kd_tree,0.916,0.07000327110290527,0.07000327110290527
8,2000,65,100,kd_tree,0.928,0.07899641990661621,0.07899641990661621
8,2000,99,100,kd_tree,0.933,0.08499932289123535,0.08499932289123535
8,2000,3,2,brute,0.864,0.07100057601928711,0.07100057601928711
8,2000,7,2,brute,0.886,0.07599997520446777,0.07599997520446777
8,2000,9,2,brute,0.892,0.07600069046020508,0.07600069046020508
8,2000,27,2,brute,0.916,0.08000016212463379,0.08000016212463379
8,2000,65,2,brute,0.928,0.08500027656555176,0.08500027656555176
8,2000,99,2,brute,0.933,0.08899855613708496,0.08899855613708496
8,2000,3,30,brute,0.864,0.07100129127502441,0.07100129127502441
8,2000,7,30,brute,0.886,0.0930013656616211,0.0930013656616211
8,2000,9,30,brute,0.892,0.08199810981750488,0.08199810981750488
8,2000,27,30,brute,0.916,0.07899951934814453,0.07899951934814453
8,2000,65,30,brute,0.928,0.0850069522857666,0.0850069522857666
8,2000,99,30,brute,0.933,0.09099316596984863,0.09099316596984863
8,2000,3,100,brute,0.864,0.07199978828430176,0.07199978828430176
8,2000,7,100,brute,0.886,0.08100080490112305,0.08100080490112305
8,2000,9,100,brute,0.892,0.07599902153015137,0.07599902153015137
8,2000,27,100,brute,0.916,0.07900118827819824,0.07900118827819824
8,2000,65,100,brute,0.928,0.0839989185333252,0.0839989185333252
8,2000,99,100,brute,0.933,0.08900284767150879,0.08900284767150879
8,4000,3,2,ball_tree,0.895,0.16699743270874023,0.16699743270874023
8,4000,7,2,ball_tree,0.922,0.20000004768371582,0.20000004768371582
8,4000,9,2,ball_tree,0.924,0.21599984169006348,0.21599984169006348
8,4000,27,2,ball_tree,0.9285,0.22899889945983887,0.22899889945983887
8,4000,65,2,ball_tree,0.9465,0.26200246810913086,0.26200246810913086
8,4000,99,2,ball_tree,0.9505,0.30699753761291504,0.30699753761291504
8,4000,3,30,ball_tree,0.895,0.15599989891052246,0.15599989891052246
8,4000,7,30,ball_tree,0.922,0.1939992904663086,0.1939992904663086
8,4000,9,30,ball_tree,0.924,0.17699813842773438,0.17699813842773438
8,4000,27,30,ball_tree,0.9285,0.18000364303588867,0.18000364303588867
8,4000,65,30,ball_tree,0.9465,0.2129981517791748,0.2129981517791748
8,4000,99,30,ball_tree,0.9505,0.21899986267089844,0.21899986267089844
8,4000,3,100,ball_tree,0.895,0.15400123596191406,0.15400123596191406
8,4000,7,100,ball_tree,0.922,0.15899872779846191,0.15899872779846191
8,4000,9,100,ball_tree,0.924,0.15899896621704102,0.15899896621704102
8,4000,27,100,ball_tree,0.9285,0.17100238800048828,0.17100238800048828
8,4000,65,100,ball_tree,0.9465,0.19099688529968262,0.19099688529968262
8,4000,99,100,ball_tree,0.9505,0.21100139617919922,0.21100139617919922
8,4000,3,2,kd_tree,0.895,0.24100065231323242,0.24100065231323242
8,4000,7,2,kd_tree,0.922,0.3279995918273926,0.3279995918273926
8,4000,9,2,kd_tree,0.924,0.33499884605407715,0.33499884605407715
8,4000,27,2,kd_tree,0.9285,0.47500014305114746,0.47500014305114746
8,4000,65,2,kd_tree,0.9465,0.6389999389648438,0.6389999389648438
8,4000,99,2,kd_tree,0.9505,0.7299997806549072,0.7299997806549072
8,4000,3,30,kd_tree,0.895,0.20399999618530273,0.20399999618530273
8,4000,7,30,kd_tree,0.922,0.1939997673034668,0.1939997673034668
8,4000,9,30,kd_tree,0.924,0.1789991855621338,0.1789991855621338
8,4000,27,30,kd_tree,0.9285,0.2180018424987793,0.2180018424987793
8,4000,65,30,kd_tree,0.9465,0.24699974060058594,0.24699974060058594
8,4000,99,30,kd_tree,0.9505,0.27300047874450684,0.27300047874450684
8,4000,3,100,kd_tree,0.895,0.14599823951721191,0.14599823951721191
8,4000,7,100,kd_tree,0.922,0.15600085258483887,0.15600085258483887
8,4000,9,100,kd_tree,0.924,0.16099929809570312,0.16099929809570312
8,4000,27,100,kd_tree,0.9285,0.18100261688232422,0.18100261688232422
8,4000,65,100,kd_tree,0.9465,0.19899821281433105,0.19899821281433105
8,4000,99,100,kd_tree,0.9505,0.2590000629425049,0.2590000629425049
8,4000,3,2,brute,0.895,0.23400044441223145,0.23400044441223145
8,4000,7,2,brute,0.922,0.21999907493591309,0.21999907493591309
8,4000,9,2,brute,0.924,0.2239997386932373,0.2239997386932373
8,4000,27,2,brute,0.9285,0.21200013160705566,0.21200013160705566
8,4000,65,2,brute,0.9465,0.27100062370300293,0.27100062370300293
8,4000,99,2,brute,0.9505,0.2519996166229248,0.2519996166229248
8,4000,3,30,brute,0.895,0.21699953079223633,0.21699953079223633
8,4000,7,30,brute,0.922,0.21400022506713867,0.21400022506713867
8,4000,9,30,brute,0.924,0.22800016403198242,0.22800016403198242
8,4000,27,30,brute,0.9285,0.220001220703125,0.220001220703125
8,4000,65,30,brute,0.9465,0.23199796676635742,0.23199796676635742
8,4000,99,30,brute,0.9505,0.24200010299682617,0.24200010299682617
8,4000,3,100,brute,0.895,0.20000004768371582,0.20000004768371582
8,4000,7,100,brute,0.922,0.21900105476379395,0.21900105476379395
8,4000,9,100,brute,0.924,0.2370004653930664,0.2370004653930664
8,4000,27,100,brute,0.9285,0.22899842262268066,0.22899842262268066
8,4000,65,100,brute,0.9465,0.23000025749206543,0.23000025749206543
8,4000,99,100,brute,0.9505,0.24399948120117188,0.24399948120117188
10,200,3,2,ball_tree,0.72,0.006998777389526367,0.006998777389526367
10,200,7,2,ball_tree,0.79,0.0070002079010009766,0.0070002079010009766
10,200,9,2,ball_tree,0.8,0.00800013542175293,0.00800013542175293
10,200,27,2,ball_tree,0.87,0.00700068473815918,0.00700068473815918
10,200,65,2,ball_tree,0.89,0.007999420166015625,0.007999420166015625
10,200,99,2,ball_tree,0.46,0.007999897003173828,0.007999897003173828
10,200,3,30,ball_tree,0.72,0.009000539779663086,0.009000539779663086
10,200,7,30,ball_tree,0.79,0.006999492645263672,0.006999492645263672
10,200,9,30,ball_tree,0.8,0.0070002079010009766,0.0070002079010009766
10,200,27,30,ball_tree,0.87,0.007000446319580078,0.007000446319580078
10,200,65,30,ball_tree,0.89,0.00800180435180664,0.00800180435180664
10,200,99,30,ball_tree,0.46,0.008998632431030273,0.008998632431030273
10,200,3,100,ball_tree,0.72,0.005999326705932617,0.005999326705932617
10,200,7,100,ball_tree,0.79,0.007998943328857422,0.007998943328857422
10,200,9,100,ball_tree,0.8,0.007002115249633789,0.007002115249633789
10,200,27,100,ball_tree,0.87,0.0059986114501953125,0.0059986114501953125
10,200,65,100,ball_tree,0.89,0.008000612258911133,0.008000612258911133
10,200,99,100,ball_tree,0.46,0.007998943328857422,0.007998943328857422
10,200,3,2,kd_tree,0.72,0.009000539779663086,0.009000539779663086
10,200,7,2,kd_tree,0.79,0.010998725891113281,0.010998725891113281
10,200,9,2,kd_tree,0.8,0.009000301361083984,0.009000301361083984
10,200,27,2,kd_tree,0.87,0.009998559951782227,0.009998559951782227
10,200,65,2,kd_tree,0.89,0.009999990463256836,0.009999990463256836
10,200,99,2,kd_tree,0.46,0.009999990463256836,0.009999990463256836
10,200,3,30,kd_tree,0.72,0.006000995635986328,0.006000995635986328
10,200,7,30,kd_tree,0.79,0.00699925422668457,0.00699925422668457
10,200,9,30,kd_tree,0.8,0.007001161575317383,0.007001161575317383
10,200,27,30,kd_tree,0.87,0.006998300552368164,0.006998300552368164
10,200,65,30,kd_tree,0.89,0.007001161575317383,0.007001161575317383
10,200,99,30,kd_tree,0.46,0.008000612258911133,0.008000612258911133
10,200,3,100,kd_tree,0.72,0.0069997310638427734,0.0069997310638427734
10,200,7,100,kd_tree,0.79,0.00699925422668457,0.00699925422668457
10,200,9,100,kd_tree,0.8,0.006000995635986328,0.006000995635986328
10,200,27,100,kd_tree,0.87,0.007999658584594727,0.007999658584594727
10,200,65,100,kd_tree,0.89,0.006999015808105469,0.006999015808105469
10,200,99,100,kd_tree,0.46,0.008001327514648438,0.008001327514648438
10,200,3,2,brute,0.72,0.0149993896484375,0.0149993896484375
10,200,7,2,brute,0.79,0.005999326705932617,0.005999326705932617
10,200,9,2,brute,0.8,0.00800013542175293,0.00800013542175293
10,200,27,2,brute,0.87,0.009001731872558594,0.009001731872558594
10,200,65,2,brute,0.89,0.006998300552368164,0.006998300552368164
10,200,99,2,brute,0.46,0.007001399993896484,0.007001399993896484
10,200,3,30,brute,0.72,0.006998538970947266,0.006998538970947266
10,200,7,30,brute,0.79,0.006999969482421875,0.006999969482421875
10,200,9,30,brute,0.8,0.007000446319580078,0.007000446319580078
10,200,27,30,brute,0.87,0.006999492645263672,0.006999492645263672
10,200,65,30,brute,0.89,0.0069997310638427734,0.0069997310638427734
10,200,99,30,brute,0.46,0.008000850677490234,0.008000850677490234
10,200,3,100,brute,0.72,0.005999565124511719,0.005999565124511719
10,200,7,100,brute,0.79,0.006999969482421875,0.006999969482421875
10,200,9,100,brute,0.8,0.006000041961669922,0.006000041961669922
10,200,27,100,brute,0.87,0.007002830505371094,0.007002830505371094
10,200,65,100,brute,0.89,0.006996870040893555,0.006996870040893555
10,200,99,100,brute,0.46,0.006999969482421875,0.006999969482421875
10,400,3,2,ball_tree,0.825,0.013000249862670898,0.013000249862670898
10,400,7,2,ball_tree,0.835,0.01399993896484375,0.01399993896484375
10,400,9,2,ball_tree,0.865,0.014000892639160156,0.014000892639160156
10,400,27,2,ball_tree,0.89,0.0149993896484375,0.0149993896484375
10,400,65,2,ball_tree,0.92,0.017000198364257812,0.017000198364257812
10,400,99,2,ball_tree,0.94,0.015999555587768555,0.015999555587768555
10,400,3,30,ball_tree,0.825,0.012000799179077148,0.012000799179077148
10,400,7,30,ball_tree,0.835,0.01299905776977539,0.01299905776977539
10,400,9,30,ball_tree,0.865,0.014000654220581055,0.014000654220581055
10,400,27,30,ball_tree,0.89,0.01300048828125,0.01300048828125
10,400,65,30,ball_tree,0.92,0.018002748489379883,0.018002748489379883
10,400,99,30,ball_tree,0.94,0.018996238708496094,0.018996238708496094
10,400,3,100,ball_tree,0.825,0.014999866485595703,0.014999866485595703
10,400,7,100,ball_tree,0.835,0.013000965118408203,0.013000965118408203
10,400,9,100,ball_tree,0.865,0.011998653411865234,0.011998653411865234
10,400,27,100,ball_tree,0.89,0.01300191879272461,0.01300191879272461
10,400,65,100,ball_tree,0.92,0.013999700546264648,0.013999700546264648
10,400,99,100,ball_tree,0.94,0.017000913619995117,0.017000913619995117
10,400,3,2,kd_tree,0.825,0.020999908447265625,0.020999908447265625
10,400,7,2,kd_tree,0.835,0.023999691009521484,0.023999691009521484
10,400,9,2,kd_tree,0.865,0.02500176429748535,0.02500176429748535
10,400,27,2,kd_tree,0.89,0.023999691009521484,0.023999691009521484
10,400,65,2,kd_tree,0.92,0.02399754524230957,0.02399754524230957
10,400,99,2,kd_tree,0.94,0.027001142501831055,0.027001142501831055
10,400,3,30,kd_tree,0.825,0.013998746871948242,0.013998746871948242
10,400,7,30,kd_tree,0.835,0.012999773025512695,0.012999773025512695
10,400,9,30,kd_tree,0.865,0.013000011444091797,0.013000011444091797
10,400,27,30,kd_tree,0.89,0.015000581741333008,0.015000581741333008
10,400,65,30,kd_tree,0.92,0.01900005340576172,0.01900005340576172
10,400,99,30,kd_tree,0.94,0.015999794006347656,0.015999794006347656
10,400,3,100,kd_tree,0.825,0.014000177383422852,0.014000177383422852
10,400,7,100,kd_tree,0.835,0.013000011444091797,0.013000011444091797
10,400,9,100,kd_tree,0.865,0.013000249862670898,0.013000249862670898
10,400,27,100,kd_tree,0.89,0.014000177383422852,0.014000177383422852
10,400,65,100,kd_tree,0.92,0.01500082015991211,0.01500082015991211
10,400,99,100,kd_tree,0.94,0.013999223709106445,0.013999223709106445
10,400,3,2,brute,0.825,0.011998891830444336,0.011998891830444336
10,400,7,2,brute,0.835,0.012001752853393555,0.012001752853393555
10,400,9,2,brute,0.865,0.012998819351196289,0.012998819351196289
10,400,27,2,brute,0.89,0.01300191879272461,0.01300191879272461
10,400,65,2,brute,0.92,0.012998104095458984,0.012998104095458984
10,400,99,2,brute,0.94,0.013999462127685547,0.013999462127685547
10,400,3,30,brute,0.825,0.013001680374145508,0.013001680374145508
10,400,7,30,brute,0.835,0.011999845504760742,0.011999845504760742
10,400,9,30,brute,0.865,0.011998891830444336,0.011998891830444336
10,400,27,30,brute,0.89,0.013001203536987305,0.013001203536987305
10,400,65,30,brute,0.92,0.012999534606933594,0.012999534606933594
10,400,99,30,brute,0.94,0.013000249862670898,0.013000249862670898
10,400,3,100,brute,0.825,0.010998964309692383,0.010998964309692383
10,400,7,100,brute,0.835,0.012000322341918945,0.012000322341918945
10,400,9,100,brute,0.865,0.012000799179077148,0.012000799179077148
10,400,27,100,brute,0.89,0.011999130249023438,0.011999130249023438
10,400,65,100,brute,0.92,0.012999534606933594,0.012999534606933594
10,400,99,100,brute,0.94,0.01300048828125,0.01300048828125
10,1000,3,2,ball_tree,0.87,0.03500032424926758,0.03500032424926758
10,1000,7,2,ball_tree,0.892,0.03700113296508789,0.03700113296508789
10,1000,9,2,ball_tree,0.89,0.040999412536621094,0.040999412536621094
10,1000,27,2,ball_tree,0.92,0.03999972343444824,0.03999972343444824
10,1000,65,2,ball_tree,0.912,0.04699993133544922,0.04699993133544922
10,1000,99,2,ball_tree,0.922,0.0500028133392334,0.0500028133392334
10,1000,3,30,ball_tree,0.87,0.0319976806640625,0.0319976806640625
10,1000,7,30,ball_tree,0.892,0.03199911117553711,0.03199911117553711
10,1000,9,30,ball_tree,0.89,0.03199958801269531,0.03199958801269531
10,1000,27,30,ball_tree,0.92,0.041001081466674805,0.041001081466674805
10,1000,65,30,ball_tree,0.912,0.03699970245361328,0.03699970245361328
10,1000,99,30,ball_tree,0.922,0.042999982833862305,0.042999982833862305
10,1000,3,100,ball_tree,0.87,0.033000946044921875,0.033000946044921875
10,1000,7,100,ball_tree,0.892,0.03800010681152344,0.03800010681152344
10,1000,9,100,ball_tree,0.89,0.033998727798461914,0.033998727798461914
10,1000,27,100,ball_tree,0.92,0.03400087356567383,0.03400087356567383
10,1000,65,100,ball_tree,0.912,0.03600025177001953,0.03600025177001953
10,1000,99,100,ball_tree,0.922,0.039999961853027344,0.039999961853027344
10,1000,3,2,kd_tree,0.87,0.06699919700622559,0.06699919700622559
10,1000,7,2,kd_tree,0.892,0.07400012016296387,0.07400012016296387
10,1000,9,2,kd_tree,0.89,0.15200018882751465,0.15200018882751465
10,1000,27,2,kd_tree,0.92,0.10700035095214844,0.10700035095214844
10,1000,65,2,kd_tree,0.912,0.0839989185333252,0.0839989185333252
10,1000,99,2,kd_tree,0.922,0.08500003814697266,0.08500003814697266
10,1000,3,30,kd_tree,0.87,0.037001848220825195,0.037001848220825195
10,1000,7,30,kd_tree,0.892,0.033997535705566406,0.033997535705566406
10,1000,9,30,kd_tree,0.89,0.034000396728515625,0.034000396728515625
10,1000,27,30,kd_tree,0.92,0.03599882125854492,0.03599882125854492
10,1000,65,30,kd_tree,0.912,0.0390009880065918,0.0390009880065918
10,1000,99,30,kd_tree,0.922,0.041005849838256836,0.041005849838256836
10,1000,3,100,kd_tree,0.87,0.029993772506713867,0.029993772506713867
10,1000,7,100,kd_tree,0.892,0.031003713607788086,0.031003713607788086
10,1000,9,100,kd_tree,0.89,0.03799581527709961,0.03799581527709961
10,1000,27,100,kd_tree,0.92,0.03600192070007324,0.03600192070007324
10,1000,65,100,kd_tree,0.912,0.054999351501464844,0.054999351501464844
10,1000,99,100,kd_tree,0.922,0.045000553131103516,0.045000553131103516
10,1000,3,2,brute,0.87,0.03699970245361328,0.03699970245361328
10,1000,7,2,brute,0.892,0.03899860382080078,0.03899860382080078
10,1000,9,2,brute,0.89,0.03699994087219238,0.03699994087219238
10,1000,27,2,brute,0.92,0.034000396728515625,0.034000396728515625
10,1000,65,2,brute,0.912,0.03600120544433594,0.03600120544433594
10,1000,99,2,brute,0.922,0.03799939155578613,0.03799939155578613
10,1000,3,30,brute,0.87,0.029999256134033203,0.029999256134033203
10,1000,7,30,brute,0.892,0.03200197219848633,0.03200197219848633
10,1000,9,30,brute,0.89,0.030998945236206055,0.030998945236206055
10,1000,27,30,brute,0.92,0.033998727798461914,0.033998727798461914
10,1000,65,30,brute,0.912,0.036000728607177734,0.036000728607177734
10,1000,99,30,brute,0.922,0.03599977493286133,0.03599977493286133
10,1000,3,100,brute,0.87,0.031000137329101562,0.031000137329101562
10,1000,7,100,brute,0.892,0.03200078010559082,0.03200078010559082
10,1000,9,100,brute,0.89,0.03199934959411621,0.03199934959411621
10,1000,27,100,brute,0.92,0.03300023078918457,0.03300023078918457
10,1000,65,100,brute,0.912,0.03500032424926758,0.03500032424926758
10,1000,99,100,brute,0.922,0.037999629974365234,0.037999629974365234
10,2000,3,2,ball_tree,0.856,0.09299874305725098,0.09299874305725098
10,2000,7,2,ball_tree,0.869,0.09400343894958496,0.09400343894958496
10,2000,9,2,ball_tree,0.878,0.09199666976928711,0.09199666976928711
10,2000,27,2,ball_tree,0.91,0.10099911689758301,0.10099911689758301
10,2000,65,2,ball_tree,0.928,0.10800004005432129,0.10800004005432129
10,2000,99,2,ball_tree,0.94,0.11500024795532227,0.11500024795532227
10,2000,3,30,ball_tree,0.856,0.0689997673034668,0.0689997673034668
10,2000,7,30,ball_tree,0.869,0.07600283622741699,0.07600283622741699
10,2000,9,30,ball_tree,0.878,0.07999777793884277,0.07999777793884277
10,2000,27,30,ball_tree,0.91,0.09099960327148438,0.09099960327148438
10,2000,65,30,ball_tree,0.928,0.0839996337890625,0.0839996337890625
10,2000,99,30,ball_tree,0.94,0.09100127220153809,0.09100127220153809
10,2000,3,100,ball_tree,0.856,0.06599974632263184,0.06599974632263184
10,2000,7,100,ball_tree,0.869,0.06700372695922852,0.06700372695922852
10,2000,9,100,ball_tree,0.878,0.06799650192260742,0.06799650192260742
10,2000,27,100,ball_tree,0.91,0.07200002670288086,0.07200002670288086
10,2000,65,100,ball_tree,0.928,0.0839996337890625,0.0839996337890625
10,2000,99,100,ball_tree,0.94,0.08800220489501953,0.08800220489501953
10,2000,3,2,kd_tree,0.856,0.17099952697753906,0.17099952697753906
10,2000,7,2,kd_tree,0.869,0.20699763298034668,0.20699763298034668
10,2000,9,2,kd_tree,0.878,0.21700119972229004,0.21700119972229004
10,2000,27,2,kd_tree,0.91,0.24599933624267578,0.24599933624267578
10,2000,65,2,kd_tree,0.928,0.28600096702575684,0.28600096702575684
10,2000,99,2,kd_tree,0.94,0.2749979496002197,0.2749979496002197
10,2000,3,30,kd_tree,0.856,0.07700157165527344,0.07700157165527344
10,2000,7,30,kd_tree,0.869,0.08199954032897949,0.08199954032897949
10,2000,9,30,kd_tree,0.878,0.0820000171661377,0.0820000171661377
10,2000,27,30,kd_tree,0.91,0.09300041198730469,0.09300041198730469
10,2000,65,30,kd_tree,0.928,0.09300088882446289,0.09300088882446289
10,2000,99,30,kd_tree,0.94,0.0989992618560791,0.0989992618560791
10,2000,3,100,kd_tree,0.856,0.06700348854064941,0.06700348854064941
10,2000,7,100,kd_tree,0.869,0.06899714469909668,0.06899714469909668
10,2000,9,100,kd_tree,0.878,0.06900215148925781,0.06900215148925781
10,2000,27,100,kd_tree,0.91,0.0800011157989502,0.0800011157989502
10,2000,65,100,kd_tree,0.928,0.09599781036376953,0.09599781036376953
10,2000,99,100,kd_tree,0.94,0.10399842262268066,0.10399842262268066
10,2000,3,2,brute,0.856,0.07500004768371582,0.07500004768371582
10,2000,7,2,brute,0.869,0.07800006866455078,0.07800006866455078
10,2000,9,2,brute,0.878,0.07699966430664062,0.07699966430664062
10,2000,27,2,brute,0.91,0.0800013542175293,0.0800013542175293
10,2000,65,2,brute,0.928,0.11299896240234375,0.11299896240234375
10,2000,99,2,brute,0.94,0.08800363540649414,0.08800363540649414
10,2000,3,30,brute,0.856,0.07399630546569824,0.07399630546569824
10,2000,7,30,brute,0.869,0.07600092887878418,0.07600092887878418
10,2000,9,30,brute,0.878,0.07700061798095703,0.07700061798095703
10,2000,27,30,brute,0.91,0.07999825477600098,0.07999825477600098
